STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,WKS_OPEN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,REAPLOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,ADDRTYPE,MSTATUS,SCORE
LA,LA0052,001,Y,56,LAFAYETTE PUBLIC LIBRARY,301 W CONGRESS ST,LAFAYETTE,70501,6823,LAFAYETTE,3372615781,CE,65449,R_16,0,3848,52,2017,00,00,00,-92.019567,30.226562,22,055,40735,241398,12,02,1,2069,2203,29180,0,StreetAddress,E,100
LA,LA0052,003,Y,-3,BROUSSARD BRANCH,100 WEST MAIN STREET,BROUSSARD,70518,3804,LAFAYETTE,3378373936,BR,-3,U_16,-3,-3,-3,2017,03,00,00,-91.964218,30.148107,22,055,10075,241398,21,04,14.09,1042,2203,29180,0,PointAddress,E,100
LA,LA0052,004,Y,58,BUTLER MEMORIAL BRANCH,"M L KING CENTER, 309 CORA STREET",LAFAYETTE,70501,M,LAFAYETTE,3372340363,BR,845,R_16,0,988,52,2017,00,00,00,-92.013643,30.222419,22,055,40735,241398,12,02,22,3001,2203,29180,0,Postal,E,100
LA,LA0052,006,Y,56,DUSON BRANCH,310 AVENUE AU NORD,DUSON,70529,3017,LAFAYETTE,3378733521,BR,1600,R_16,0,1800,40,2017,00,00,00,-92.181606,30.237626,22,055,22255,241398,21,04,20.01,1066,2203,29180,0,StreetAddress,E,100
LA,LA0052,007,Y,56,MILTON BRANCH,CEDAR VILLAGE SHOP. CENTER HWY.92,MILTON,70558,M,LAFAYETTE,3378565261,BR,2388,R_16,0,2340,52,2017,00,00,00,-92.076377,30.103719,22,055,50815,241398,21,04,14.02,3009,2203,29180,0,Postal,E,100
LA,LA0052,008,Y,56,SCOTT BRANCH,5808 WEST CAMERON STREET,SCOTT,70583,5183,LAFAYETTE,3372329321,BR,2021,R_16,0,2340,52,2017,00,00,00,-92.094296,30.233597,22,055,68475,241398,21,04,19.02,2002,2203,29180,0,StreetAddress,E,92.43
LA,LA0052,011,Y,LA0052-011,CHENIER CENTER BRANCH,220 WEST WILLOW STREET SUITE B,LAFAYETTE,70501,2837,LAFAYETTE,3372912941,BR,3175,R_16,0,2756,52,2017,00,00,00,-92.01644,30.245178,22,055,40735,241398,12,02,11,3001,2203,29180,0,PointAddress,E,100
LA,LA0052,012,Y,-3,YOUNGSVILLE BRANCH,"TWIN OAKS PLAZA, 506 LAFAYETTE ST.",YOUNGSVILLE,70592,M,LAFAYETTE,3378569385,BR,-3,U_16,-3,-3,-3,2017,03,00,00,-91.990616,30.099605,22,055,83335,241398,21,04,14.1,2081,2203,29180,0,Postal,E,100
LA,LA0052,013,Y,LA0052-013,SOUTH REGIONAL LIBRARY,6101 JOHNSTON STREET,LAFAYETTE,70503,5618,LAFAYETTE,3379811028,BR,37600,R_16,0,3744,52,2017,00,00,00,-92.082753,30.16682,22,055,40735,241398,12,02,14.01,1054,2203,29180,0,PointAddress,E,100
LA,LA0052,014,Y,LA0052-014,NORTH REGIONAL LIBRARY,5101 N. UNIVERSITY,CARENCRO,70520,3004,LAFAYETTE,3378966323,BR,12564,R_16,0,3432,52,2017,00,00,00,-92.049306,30.327645,22,055,12665,241398,21,04,21.02,2020,2203,29180,0,StreetAddress,E,90.92
LA,LA0052,015,Y,-3,EAST REGIONAL LIBRARY,215 LA NEUVILLE RD,YOUNGSVILLE,70592,5210,LAFAYETTE,3374453168,BR,15000,R_16,0,3432,52,2017,00,00,00,-91.994499,30.144866,22,055,10075,241398,21,04,14.04,3035,2203,29180,0,StreetAddress,E,100
LA,LA0053,002,Y,FSCS4009,CALCASIEU PARISH PUBLIC LIBRARY,301 WEST CLAUDE STREET,LAKE CHARLES,70605,3403,CALCASIEU,3377217147,CE,41000,R_16,0,3380,52,2017,00,00,00,-93.223602,30.187183,22,019,41155,200601,13,02,10,1012,2203,29340,0,PointAddress,E,100
LA,LA0053,004,Y,57,CARNEGIE MEMORIAL BRANCH,411 PUJO STREET,LAKE CHARLES,70601,4254,CALCASIEU,3377217084,BR,5644,R_16,0,2340,52,2017,00,00,00,-93.215597,30.227528,22,019,41155,200601,13,02,1,2002,2203,29340,0,PointAddress,E,100
LA,LA0053,005,Y,57,DEQUINCY BRANCH,102 WEST HARRISON STREET,DEQUINCY,70633,3518,CALCASIEU,3377217087,BR,3331,R_16,0,2340,52,2017,00,00,00,-93.43579,30.449008,22,019,20575,200601,32,04,24,6048,2203,29340,0,PointAddress,E,100
LA,LA0053,006,Y,57,EPPS MEMORIAL BRANCH,1320 NORTH SIMMONS STREET,LAKE CHARLES,70601,1550,CALCASIEU,3377217090,BR,7020,R_16,0,3172,52,2017,00,00,00,-93.186846,30.254391,22,019,41155,200601,13,02,14,7008,2203,29340,0,StreetAddress,E,100
LA,LA0053,007,Y,57,FONTENOT MEMORIAL BRANCH,1402 CENTER STREET,VINTON,70668,4004,CALCASIEU,3377217095,BR,2735,R_16,0,2340,52,2017,00,00,00,-93.580282,30.190919,22,019,78820,200601,31,04,35,4030,2203,29340,0,PointAddress,E,100
LA,LA0053,008,Y,57,HAYES BRANCH,7709 PERIER STREET,HAYES,70646,M,CALCASIEU,3377217098,BR,950,R_16,0,2080,52,2017,00,00,00,-92.9211,30.111349,22,019,33490,200601,42,08,20,4154,2203,29340,0,StreetAddress,E,100
LA,LA0053,009,Y,57,IOWA BRANCH,107 EAST FIRST STREET,IOWA,70647,7214,CALCASIEU,3377217101,BR,2920,R_16,0,2340,52,2017,00,00,00,-93.012791,30.236848,22,019,37445,200601,31,04,21,1007,2203,29340,0,PointAddress,E,100
LA,LA0053,010,Y,57,MAPLEWOOD BRANCH,91 CENTER CIRCLE,SULPHUR,70663,5533,CALCASIEU,3377217104,BR,3331,R_16,0,520,26,2017,00,00,00,-93.318586,30.229607,22,019,73640,200601,22,04,31.02,2010,2203,29340,0,PointAddress,E,100
LA,LA0053,011,Y,57,MOSS BLUFF BRANCH,261 PARISH ROAD,LAKE CHARLES,70611,5323,CALCASIEU,3377217128,BR,11528,R_16,0,3380,52,2017,00,00,00,-93.200094,30.30296,22,019,52425,200601,22,04,22.03,3019,2203,29340,0,PointAddress,E,100
LA,LA0053,012,Y,57,STARKS BRANCH,113 SOUTH HIGHWAY 109,STARKS,70661,4362,CALCASIEU,3377217107,BR,1699,R_16,0,1300,52,2017,00,00,00,-93.661927,30.318719,22,019,72975,200601,42,08,36,1064,2203,29340,0,StreetAddress,E,92.43
LA,LA0053,013,Y,57,SULPHUR REGIONAL BRANCH,1160 CYPRESS STREET,SULPHUR,70663,5111,CALCASIEU,3377217141,BR,21300,R_16,0,3380,52,2017,00,00,00,-93.364601,30.231098,22,019,73640,200601,22,04,30,1023,2203,29340,0,PointAddress,E,100
LA,LA0053,014,Y,57,WESTLAKE BRANCH,937 MULBERRY STREET,WESTLAKE,70669,4501,CALCASIEU,3377217113,BR,6012,R_16,0,2340,52,2017,00,00,00,-93.260662,30.253153,22,019,80815,200601,22,04,26,4016,2203,29340,0,PointAddress,E,100
LA,LA0053,015,Y,LA0053-015,SOUTHWEST LA GENEALOGICAL LIBRARY,411 PUJO STREET,LAKE CHARLES,70601,4254,CALCASIEU,3377217110,BR,6055,R_16,0,2756,52,2017,00,00,00,-93.215597,30.227528,22,019,41155,200601,13,02,1,2002,2203,29340,0,PointAddress,E,100
LA,LA0054,002,Y,58,SHREVE MEMORIAL LIBRARY,424 TEXAS STREET,SHREVEPORT,71101,3522,CADDO,3182265897,CE,80000,R_16,0,3640,52,2017,00,00,00,-93.749477,32.513144,22,017,70000,248851,12,02,253,1057,2204,43340,0,PointAddress,E,100
LA,LA0054,003,Y,58,ATKINS BRANCH,3704 GREENWOOD RD.,SHREVEPORT,71109,5110,CADDO,3186366222,BR,9600,R_16,0,3120,52,2017,00,00,00,-93.798917,32.474225,22,017,70000,248851,12,02,222,2017,2204,43340,0,PointAddress,E,100
LA,LA0054,004,Y,58,BELCHER BRANCH,409 CHARLES ST.,BELCHER,71004,M,CADDO,3183784567,BR,920,R_16,0,780,52,2017,00,00,00,-93.835031,32.748953,22,017,05945,248851,42,08,248,1530,2204,43340,0,StreetAddress,E,100
LA,LA0054,005,Y,58,BLANCHARD BRANCH,344 ALEXANDER AVENUE,BLANCHARD,71107,M,CADDO,3189293163,BR,1001,R_16,0,1508,52,2017,00,00,00,-93.889662,32.583794,22,017,07730,248851,21,04,254.05,2044,2204,43340,0,StreetAddress,E,100
LA,LA0054,006,Y,58,BROADMOOR BRANCH,1212 CAPT. SHREVE DR.,SHREVEPORT,71105,M,CADDO,3182260120,BR,32000,R_16,0,3640,52,2017,00,00,00,-93.70784,32.477075,22,017,70000,248851,12,02,229,3013,2204,43340,0,Postal,E,100
LA,LA0054,007,Y,58,CEDAR GROVE/LINE AVENUE BRANCH,8303 LINE AVENUE,SHREVEPORT,71106,5923,CADDO,3188683890,BR,10770,R_16,0,3120,52,2017,00,00,00,-93.74341,32.42906,22,017,70000,248851,12,02,238,2001,2204,43340,0,PointAddress,E,100
LA,LA0054,008,Y,LA0054-008,HOLLYWOOD/UNION AVE. BRANCH,2150 HOLLYWOOD AVE.,SHREVEPORT,71108,3900,CADDO,3186365520,BR,8440,R_16,0,3120,52,2017,00,00,00,-93.775062,32.456509,22,017,70000,248851,12,02,225,4015,2204,43340,0,PointAddress,E,100
LA,LA0054,009,Y,58,GILLIAM BRANCH,12797 MAIN STREET,GILLIAM,71029,M,CADDO,3182964427,BR,2200,R_16,0,832,52,2017,00,00,00,-93.844931,32.827081,22,017,29010,248851,42,08,251,3158,2204,43340,0,PointAddress,E,100
LA,LA0054,010,Y,58,HAMILTON/SOUTH CADDO BRANCH,2111 BERT KOUNS INDUSTRIAL LOOP,SHREVEPORT,71118,3316,CADDO,3186876824,BR,26233,R_16,0,3640,52,2017,00,00,00,-93.794291,32.402023,22,017,70000,248851,12,02,241.08,1001,2204,43340,0,PointAddress,E,100
LA,LA0054,011,Y,58,HIGGINBOTHAM/BRYSON BRANCH,207 BETHANY RD.,GREENWOOD,71033,M,CADDO,3189381451,BR,3030,R_16,0,1248,52,2017,00,00,00,-93.972957,32.436092,22,017,31705,248851,21,04,243.04,2040,2204,43340,0,StreetName,E,88.65
LA,LA0054,012,Y,58,HOSSTON BRANCH,154870 US HWY 71,HOSSTON,71043,M,CADDO,3182873265,BR,2000,R_16,0,1092,52,2017,00,00,00,-93.878431,32.885972,22,017,36150,248851,42,08,251,3063,2204,43340,0,Locality,E,100
LA,LA0054,013,Y,58,WALLETTE BRANCH,363 HEARNE AVENUE,SHREVEPORT,71103,2019,CADDO,3184253630,BR,9043,R_16,0,3120,52,2017,00,00,00,-93.780109,32.507641,22,017,70000,248851,12,02,207,1003,2204,43340,0,PointAddress,E,100
LA,LA0054,014,Y,58,MEANS BRANCH,418 MAIN STREET,IDA,71044,M,CADDO,3182843416,BR,992,R_16,0,780,52,2017,00,00,00,-93.892239,33.003495,22,017,36885,248851,42,08,251,1095,2204,43340,0,Postal,E,100
LA,LA0054,015,Y,58,MOORINGSPORT BRANCH,707 LATIMER,MOORINGSPORT,71060,M,CADDO,3189966720,BR,1740,R_16,0,1820,52,2017,00,00,00,-93.960003,32.686333,22,017,51830,248851,41,08,245.04,2047,2204,43340,0,StreetAddress,E,90.92
LA,LA0054,016,Y,58,NORTH CADDO BRANCH,615 NORTH PINE,VIVIAN,71082,2315,CADDO,3183753975,BR,12600,R_16,0,3120,52,2017,00,00,00,-93.984235,32.877281,22,017,78890,248851,32,04,250,2013,2204,43340,0,StreetAddress,E,90.92
LA,LA0054,017,Y,58,OIL CITY BRANCH,102 ALLEN STREET,OIL CITY,71061,M,CADDO,3189957975,BR,1960,R_16,0,1092,52,2017,00,00,00,-93.978408,32.746571,22,017,57590,248851,42,08,249,2074,2204,43340,0,StreetAddress,E,100
LA,LA0054,018,Y,58,DAVID RAINES BRANCH,2841 MARTIN LUTHER KING DR.,SHREVEPORT,71107,M,CADDO,3182220824,BR,8600,R_16,0,3120,52,2017,00,00,00,-93.821791,32.54355,22,017,70000,248851,12,02,246.02,2003,2204,43340,0,StreetAddress,E,100
LA,LA0054,019,Y,58,RODESSA BRANCH,133 E. MAIN STREET,RODESSA,71069,M,CADDO,3182234211,BR,838,R_16,0,1248,52,2017,00,00,00,-93.990452,32.97307,22,017,65710,248851,42,08,251,2154,2204,43340,0,StreetName,E,100
LA,LA0054,021,Y,58,WEST SHREVEPORT BRANCH,4380 PINES RD.,SHREVEPORT,71119,7738,CADDO,3186350883,BR,14120,R_16,0,3120,52,2017,00,00,00,-93.865784,32.457591,22,017,70000,248851,12,02,243.01,4016,2204,43340,0,PointAddress,E,100
LA,LA0054,022,Y,58,SHREVE MEMORIAL LIBRARY BOOKMOBILE,424 TEXAS STREET,SHREVEPORT,71101,3522,CADDO,3182265897,BS,-4,N_16,2,1500,50,2017,00,00,00,-93.749477,32.513144,22,017,70000,248851,12,02,253,1057,2204,43340,0,PointAddress,E,100
LA,LA0054,024,Y,LA0054-024,MOORETOWN BRANCH,4360 HOLLYWOOD,SHREVEPORT,71109,7756,CADDO,3186365524,BR,8552,R_16,0,3120,52,2017,00,00,00,-93.811677,32.456634,22,017,70000,248851,12,02,236,1009,2204,43340,0,StreetAddress,E,90.92
LA,LA0054,025,Y,LA0054-025,NORTH SHREVEPORT BRANCH,4844 NORTH MARKET,SHREVEPORT,71107,2824,CADDO,3186748172,BR,8527,R_16,0,3120,52,2017,00,00,00,-93.81159,32.586407,22,017,M,248851,21,04,245.03,1030,2204,43340,0,StreetAddress,E,90.92
LA,LA0055,002,Y,FSCS4016,EAST BATON ROUGE PARISH LIBRARY,7711 GOODWOOD BOULEVARD,BATON ROUGE,70806,7625,EAST BATON ROUGE,2252313700,CE,129000,R_16,0,4284,51,2017,00,00,00,-91.106342,30.442467,22,033,05000,447037,12,02,20,2005,2206,12940,0,PointAddress,E,100
LA,LA0055,003,Y,59,BAKER BRANCH,3501 GROOM ROAD,BAKER,70714,3500,EAST BATON ROUGE,2257785940,BR,18592,R_16,0,3300,50,2017,00,00,00,-91.163699,30.587918,22,033,03985,447037,21,04,42.04,3052,2206,12940,0,PointAddress,E,100
LA,LA0055,004,Y,55,CARVER BRANCH,720 TERRACE STREET,BATON ROUGE,70802,7066,EAST BATON ROUGE,2253897440,BR,11817,R_16,0,3366,51,2017,00,00,00,-91.182571,30.436233,22,033,05000,447037,12,02,52,1023,2202,12940,0,PointAddress,E,100
LA,LA0055,005,Y,59,CENTRAL BRANCH,11260 JOOR ROAD,CENTRAL,70818,3409,EAST BATON ROUGE,2252622640,BR,18263,R_16,0,3366,51,2017,00,00,00,-91.052958,30.551093,22,033,13960,447037,21,04,43.01,3000,2206,12940,0,PointAddress,E,100
LA,LA0055,006,Y,LA0055-006,RIVER CENTER (CENTROPLEX) BRANCH,447 3RD STREET,BATON ROUGE,70802,5500,EAST BATON ROUGE,2253894967,BR,26530,R_16,0,3168,48,2017,00,00,07,-91.188354,30.451068,22,033,05000,447037,12,02,51,2046,2206,12940,0,PointAddress,E,100
LA,LA0055,007,Y,59,DELMONT GARDENS BRANCH,3351 LORRAINE STREET,BATON ROUGE,70805,2724,EAST BATON ROUGE,2253547040,BR,19267,R_16,0,3366,51,2017,00,00,00,-91.155962,30.496638,22,033,05000,447037,12,02,3,1039,2202,12940,0,PointAddress,E,100
LA,LA0055,008,Y,59,EDEN PARK BRANCH,5131 GREENWELL SPRINGS ROAD,BATON ROUGE,70806,1604,EAST BATON ROUGE,2252313240,BR,14026,R_16,0,3366,51,2017,00,00,00,-91.138183,30.463116,22,033,05000,447037,12,02,11.03,1020,2202,12940,0,PointAddress,E,100
LA,LA0055,009,Y,59,PRIDE-CHANEYVILLE BRANCH,13600 PRIDE/PORT HUDSON ROAD,PRIDE,70770,9222,EAST BATON ROUGE,2256581540,BR,11127,R_16,0,3366,51,2017,00,00,00,-91.022039,30.582593,22,033,13960,447037,21,04,43.02,2010,2206,12940,0,Postal,E,100
LA,LA0055,010,Y,59,JONES CREEK REGIONAL BRANCH,6222 JONES CREEK ROAD,BATON ROUGE,70817,3017,EAST BATON ROUGE,2257561140,BR,34750,R_16,0,3570,51,2017,00,00,00,-91.017763,30.396515,22,033,69225,447037,21,04,39.06,3034,2206,12940,0,PointAddress,E,100
LA,LA0055,011,Y,59,SCOTLANDVILLE BRANCH,7373 SCENIC HIGHWAY,BATON ROUGE,70807,5851,EAST BATON ROUGE,2253547540,BR,17985,R_16,0,3366,51,2017,00,00,00,-91.175978,30.515055,22,033,05000,447037,12,02,33,3005,2202,12940,0,PointAddress,E,100
LA,LA0055,012,Y,59,ZACHARY BRANCH,1900 CHURCH STREET,ZACHARY,70791,2755,EAST BATON ROUGE,2256581840,BR,17869,R_16,0,3570,51,2017,00,00,00,-91.183985,30.653443,22,033,83405,447037,21,04,46.04,3010,2206,12940,0,PointAddress,E,100
LA,LA0055,013,Y,LA0055-013,BLUEBONNET REGIONAL BRANCH,9200 BLUEBONNET BOULEVARD,BATON ROUGE,70810,2807,EAST BATON ROUGE,2257632240,BR,37600,R_16,0,3570,51,2017,00,00,00,-91.104802,30.364557,22,033,M,447037,21,04,40.05,4012,2206,12940,0,PointAddress,E,100
LA,LA0055,014,Y,LA0055-014,GREENWELL SPRINGS ROAD REGIONAL BRANCH LIBRARY,11300 GREENWELL SPRINGS ROAD,BATON ROUGE,70814,7148,EAST BATON ROUGE,2252744440,BR,26672,R_16,0,2240,32,2017,00,00,00,-91.057013,30.493954,22,033,51645,447037,21,04,35.07,2030,2206,12940,0,PointAddress,E,100
LA,LA0055,015,Y,FSCS4016,EAST BATON ROUGE PARISH LIBRARY BOOKMOBILE,7711 GOODWOOD BOULEVARD,BATON ROUGE,70806,7625,EAST BATON ROUGE,2252313700,BS,-4,N_16,3,400,50,2017,00,00,00,-91.106342,30.442467,22,033,05000,447037,12,02,20,2005,2206,12940,0,PointAddress,E,100
LA,LA0055,016,Y,LA0055-016,FAIRWOOD BRANCH,12910 OLD HAMMOND HWY,BATON ROUGE,70816,1039,EAST BATON ROUGE,2259249384,BR,15800,R_16,0,3366,51,2017,00,00,00,-91.034713,30.445125,22,033,05000,447037,12,02,39.04,3000,2206,12940,0,StreetAddress,E,100
LA,LA0056,002,Y,FSCS4012,CATAHOULA PARISH LIBRARY,300 BUSHLEY STREET,HARRISONBURG,71340,M,CATAHOULA,3187445271,CE,5538,R_16,0,2236,52,2017,00,00,00,-91.834966,31.763155,22,025,33210,9921,43,07,1,2029,2205,-1,M,PointAddress,E,100
LA,LA0056,003,Y,6,JONESVILLE BRANCH,205 POND STREET,JONESVILLE,71343,2328,CATAHOULA,3183397070,BR,3685,R_16,0,2236,52,2017,00,00,00,-91.814027,31.627572,22,025,38775,9921,43,07,2,2084,2205,-1,M,StreetAddress,E,100
LA,LA0056,004,Y,6,SICILY ISLAND BRANCH,308 NEWMAN STREET,SICILY ISLAND,71368,M,CATAHOULA,3183895804,BR,2304,R_16,0,1248,52,2017,00,00,00,-91.657869,31.84645,22,025,70245,9921,43,07,1,4116,2205,-1,M,StreetAddress,E,100
LA,LA0056,006,Y,FSCS4012,CATAHOULA PARISH LIBRARY BOOKMOBILE,300 BUSHLEY STREET,HARRISONBURG,71340,M,CATAHOULA,3187445271,BS,-4,N_16,1,360,36,2017,00,00,00,-91.834966,31.763155,22,025,33210,9921,43,07,1,2029,2205,-1,M,PointAddress,E,100
LA,LA0057,002,Y,FSCS4025,JEFFERSON PARISH LIBRARY,4747 WEST NAPOLEON AVENUE,METAIRIE,70001,2310,JEFFERSON,5048381100,CE,135777,R_16,0,3536,52,2017,00,00,00,-90.186219,29.994348,22,051,50115,436523,12,02,218.03,1011,2201,35380,0,PointAddress,E,100
LA,LA0057,003,Y,60,BELLE TERRE BRANCH,5550 BELLE TERRE ROAD,MARRERO,70072,3502,JEFFERSON,5043495910,BR,5758,R_16,0,3328,52,2017,00,00,00,-90.110144,29.878997,22,051,48785,436523,21,03,268,1012,2202,35380,0,PointAddress,E,100
LA,LA0057,005,Y,60,GRAND ISLE BRANCH,143 LUDWIG LANE,GRAND ISLE,70358,M,JEFFERSON,9857873450,BR,2536,R_16,0,1456,52,2017,00,00,00,-89.997427,29.232668,22,051,30830,436523,43,08,279.02,1295,2201,35380,0,StreetAddress,E,100
LA,LA0057,006,Y,60,GRETNA BRANCH,102 WILLOW DRIVE,GRETNA,70053,4964,JEFFERSON,5043642716,BR,5835,R_16,0,2496,52,2017,00,00,00,-90.050653,29.911736,22,051,31915,436523,21,03,253,2007,2202,35380,0,PointAddress,E,100
LA,LA0057,007,Y,60,HARAHAN BRANCH,219 SONIAT AVENUE,HARAHAN,70123,3931,JEFFERSON,5047368745,BR,3000,R_16,0,3328,52,2017,00,00,00,-90.201551,29.936386,22,051,32930,436523,21,03,241,1025,2201,35380,0,PointAddress,E,100
LA,LA0057,009,Y,60,LAFITTE BRANCH,"4917 CITY PARK DRIVE, SUITE B",LAFITTE,70067,5255,JEFFERSON,5046895097,BR,4574,R_16,0,2496,52,2017,00,00,00,-90.126558,29.736285,22,051,38092,436523,41,08,279.01,2015,2201,35380,0,StreetAddress,E,100
LA,LA0057,010,Y,60,LIVE OAK BRANCH,125 ACADIA DRIVE,WAGGAMAN,70094,2101,JEFFERSON,5047368475,BR,5412,R_16,0,2160,45,2017,00,00,00,-90.236643,29.956449,22,051,79100,436523,21,03,275.01,1034,2202,35380,0,PointAddress,E,95.71
LA,LA0057,013,Y,60,OLD METAIRIE BRANCH,2350 METAIRIE ROAD,METAIRIE,70001,5531,JEFFERSON,5048384353,BR,10000,R_16,0,3328,52,2017,00,00,00,-90.14945,29.982991,22,051,50115,436523,12,02,226,3004,2201,35380,0,PointAddress,E,100
LA,LA0057,014,Y,60,NORTH KENNER BRANCH,630 WEST ESPLANADE AVENUE,KENNER,70065,2743,JEFFERSON,5047368730,BR,9350,R_16,0,3328,52,2017,00,00,00,-90.26001,30.022236,22,051,39475,436523,21,03,205.12,1006,2201,35380,0,StreetAddress,E,100
LA,LA0057,015,Y,60,ROSEDALE BRANCH,4036 JEFFERSON HIGHWAY,OLD JEFFERSON,70121,1630,JEFFERSON,5048384350,BR,7138,R_16,0,1968,41,2017,00,00,00,-90.168116,29.961776,22,051,38145,436523,21,03,245,1006,2201,35380,0,PointAddress,E,95.47
LA,LA0057,016,Y,60,TERRYTOWN BRANCH,680 HERITAGE AVENUE,TERRYTOWN,70056,4033,JEFFERSON,5043642717,BR,5600,R_16,0,2496,52,2017,00,00,00,-90.035153,29.904073,22,051,75180,436523,21,03,252.02,2012,2202,35380,0,PointAddress,E,100
LA,LA0057,017,Y,60,JANE O`BRIEN CHATELAIN WEST BANK REGIONAL,2751 MANHATTAN BOULEVARD,HARVEY,70058,6144,JEFFERSON,5043642660,BR,35000,R_16,0,3536,52,2017,00,00,00,-90.04789,29.871988,22,051,33245,436523,21,03,278.04,1003,2202,35380,0,PointAddress,E,100
LA,LA0057,018,Y,60,CHARLES A. WAGNER BRANCH,6646 RIVERSIDE DRIVE,METAIRIE,70003,3211,JEFFERSON,5048381193,BR,6207,R_16,0,2496,52,2017,00,00,00,-90.219206,30.009655,22,051,50115,436523,12,02,215,1006,2201,35380,0,StreetAddress,E,100
LA,LA0057,019,Y,60,WESTWEGO BRANCH,635 FOURTH STREET,WESTWEGO,70094,4465,JEFFERSON,5043495912,BR,7666,R_16,0,3328,52,2017,00,00,00,-90.141197,29.907245,22,051,81165,436523,21,03,272,4009,2202,35380,0,PointAddress,E,100
LA,LA0057,020,Y,LA0057-020,LAKESHORE BRANCH,1000 WEST ESPLANADE AVENUE,METAIRIE,70005,1140,JEFFERSON,5048384375,BR,7680,R_16,0,3328,52,2017,00,00,00,-90.132373,30.013253,22,051,50115,436523,12,02,223.01,2015,2201,35380,0,PointAddress,E,100
LA,LA0057,021,Y,LA0057-021,RIVER RIDGE E-BRANCH,128 SAUVE ROAD,RIVER RIDGE,70123,1934,JEFFERSON,5047366455,BR,670,R_16,0,464,29,2017,00,00,00,-90.219302,29.961762,22,051,65150,436523,21,03,239.03,2016,2201,35380,0,PointAddress,E,100
LA,LA0058,002,Y,FSCS4036,NEW ORLEANS PUBLIC LIBRARY,219 LOYOLA AVENUE,NEW ORLEANS,70112,2007,ORLEANS,5045962600,CE,146902,R_16,0,2900,50,2017,00,00,00,-90.075085,29.954463,22,071,55000,391495,11,01,134,3052,2202,35380,0,StreetAddress,E,100
LA,LA0058,003,Y,LA0058,CITA DENNIS HUBBELL BRANCH,725 PELICAN AVE,NEW ORLEANS,70114,1141,ORLEANS,5045963113,BR,900,R_16,0,2808,52,2017,00,00,00,-90.048213,29.953203,22,071,55000,391495,11,01,1,1013,2202,35380,0,PointAddress,E,100
LA,LA0058,004,Y,LA0058,ALGIERS REGIONAL BRANCH,3014 HOLIDAY DRIVE,NEW ORLEANS,70131,8232,ORLEANS,5045962641,BR,28158,R_16,0,3016,52,2017,00,00,00,-90.01393,29.92251,22,071,55000,391495,11,01,6.15,2009,2202,35380,0,PointAddress,E,100
LA,LA0058,005,Y,LA0058,ALVAR BRANCH,913 ALVAR STREET,NEW ORLEANS,70117,5409,ORLEANS,5045962667,BR,3086,R_16,0,2808,52,2017,00,00,00,-90.036902,29.964002,22,071,55000,391495,11,01,136,1017,2202,35380,0,PointAddress,E,100
LA,LA0058,006,Y,LA0058-006,CENTRAL CITY BRANCH,2405 JACKSON AVE. C235,NEW ORLEANS,70113,2400,ORLEANS,5045293110,BR,4580,R_16,0,2236,52,2017,00,00,00,-90.08714,29.94173,22,071,55000,391495,11,01,86,2008,2202,35380,0,PointAddress,E,100
LA,LA0058,008,Y,LA0058,MILTON H. LATTER MEMORIAL BRANCH,5120 ST. CHARLES AVENUE,NEW ORLEANS,70115,4941,ORLEANS,5045962625,BR,12000,R_16,0,870,15,2017,00,00,00,-90.110153,29.927085,22,071,55000,391495,11,01,108,1015,2202,35380,0,PointAddress,E,100
LA,LA0058,009,Y,LA0058-009,NORMAN MAYER BRANCH,3001 GENTILLY BLVD,NEW ORLEANS,70122,3899,ORLEANS,5045963100,BR,18061,R_16,0,3016,52,2017,00,00,00,-90.061444,29.997179,22,071,55000,391495,11,01,33.08,2036,2202,35380,0,StreetAddress,E,100
LA,LA0058,010,Y,LA0058,CHILDREN`S RESOURCE CENTER,913 NAPOLEON AVENUE,NEW ORLEANS,70115,2862,ORLEANS,5045962628,BR,2150,R_16,0,2808,52,2017,00,00,00,-90.101366,29.920972,22,071,55000,391495,11,01,99,2021,2202,35380,0,StreetAddress,E,100
LA,LA0058,012,Y,LA0058,NIX BRANCH,1401 SOUTH CARROLLTON AVENUE,NEW ORLEANS,70118,2809,ORLEANS,5045962630,BR,2850,R_16,0,2214,41,2017,00,00,00,-90.127942,29.9487,22,071,55000,391495,11,01,127,4001,2202,35380,0,PointAddress,E,100
LA,LA0058,014,Y,LA0058,ROSA KELLER BRANCH (BROAD),4300 SOUTH BROAD STREET,NEW ORLEANS,70125,3658,ORLEANS,5045962660,BR,9707,R_16,0,2808,52,2017,00,00,00,-90.10327,29.949265,22,071,55000,391495,11,01,103,4001,2202,35380,0,PointAddress,E,100
LA,LA0058,015,Y,LA0058,"MARTIN LUTHER KING, JR. BRANCH",1611 CAFFIN AVENUE,NEW ORLEANS,70117,2909,ORLEANS,5045962695,BR,5000,R_16,0,2808,52,2017,00,00,00,-90.014051,29.966461,22,071,55000,391495,11,01,9.03,2016,2202,35380,0,PointAddress,E,100
