STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,MAT_CENT,MAT_TYPE,CBSA,MICROF
NH,NH0155,002,NH893,ALLENSTOWN PUBLIC LIBRARY,59 MAIN STREET,ALLENSTOWN,03275,1716,MERRIMACK,6034857651,CE,NO,2000,R_11,0,R_11,1456,R_11,52,R_11,2012,00,00,00,-71.45482,43.123892,33,013,75140,146614,32,31,2015,3302,0,1,18180,1
NH,NH0156,002,NH8930,CANAAN TOWN LIBRARY,1173 U.S. RT 4,CANAAN,03741,0368,GRAFTON,6035239650,CE,NO,2153,R_11,0,R_11,1612,R_11,52,R_11,2012,00,00,00,-72.012287,43.646425,33,009,08900,88954,42,9614,2023,3302,0,1,17200,1
NH,NH0157,002,NH8931,SMYTH PUBLIC LIBRARY,55 HIGH STREET,CANDIA,03034,2732,ROCKINGHAM,6034838245,CE,NO,6300,R_11,0,R_11,1865,R_11,52,R_11,2012,00,00,00,-71.289161,43.061687,33,015,00000,296085,41,500,2055,3301,0,1,14460,0
NH,NH0158,002,NH8932,ELKINS LIBRARY,9 CENTER ROAD,CANTERBURY,03224,0300,MERRIMACK,6037834386,CE,NO,4500,R_11,0,R_11,2080,R_11,52,R_11,2012,00,00,00,-71.582044,43.337576,33,013,00000,146614,41,370,1047,3302,0,1,18180,1
NH,NH0159,002,NH8933,TWIN MOUNTAIN PUBLIC LIBRARY,92 SCHOOL STREET,TWIN MOUNTAIN,03595,0149,COOS,6038465818,CE,NO,550,R_11,0,R_11,780,R_11,52,R_11,2012,00,00,00,-71.539636,44.272026,33,007,00000,32590,42,9510,2176,3302,X,14,13620,1
NH,NH0160,002,NH8934,JAMES E. NICHOLS MEMORIAL LIBRARY,35 PLYMOUTH STREET,CENTER HARBOR,03226,1339,BELKNAP,6032536950,CE,NO,1600,R_11,0,R_11,1872,R_11,52,R_11,2012,00,00,00,-71.461831,43.709453,33,001,00000,60189,42,9651,1028,3302,0,1,29060,1
NH,NH0161,002,NH8935,SILSBY FREE PUBLIC LIBRARY,226 MAIN STREET,CHARLESTOWN,03603,0307,SULLIVAN,6038267793,CE,NO,4325,R_11,0,R_11,1590,R_11,52,R_11,2012,00,00,00,-72.424233,43.234673,33,019,11300,43366,33,9757,4033,3302,0,1,17200,1
NH,NH0162,002,NH8937,CHESTERFIELD PUBLIC LIBRARY,524 ROUTE 63,CHESTERFIELD,03443,3607,CHESHIRE,6033634621,CE,NO,5400,R_11,0,R_11,1590,R_11,52,R_11,2012,00,00,00,-72.460651,42.899779,33,005,00000,76855,42,9715,3029,3302,0,1,28300,1
NH,NH0163,002,NH8938,CHICHESTER TOWN LIBRARY,161 MAIN STREET,CHICHESTER,03258,6512,MERRIMACK,6037985613,CE,NO,1600,R_11,0,R_11,1275,R_11,52,R_11,2012,00,00,00,-71.385752,43.252027,33,013,00000,146614,42,330,1027,3302,0,1,18180,1
NH,NH0164,002,NH8939,FISKE FREE LIBRARY,108 BROAD STREET,CLAREMONT,03743,2673,SULLIVAN,6035427017,CE,NO,7800,R_11,0,R_11,2400,R_11,52,R_11,2012,00,00,00,-72.336595,43.371776,33,019,12900,43366,33,9759.019531,3024,3302,0,1,17200,1
NH,NH0165,002,NH894,SHEDD-PORTER MEMORIAL LIBRARY,3 MAIN ST,ALSTEAD,03602,0209,CHESHIRE,6038356661,CE,NO,2430,R_11,0,R_11,1070,R_11,52,R_11,2012,00,00,00,-72.361321,43.148857,33,005,00000,76855,42,9701,3038,3302,0,1,28300,1
NH,NH0166,002,NH8940,COLEBROOK PUBLIC LIBRARY,126 MAIN ST.,COLEBROOK,03576,0058,COOS,6032374808,CE,NO,10984,R_11,0,R_11,1430,R_11,52,R_11,2012,00,00,00,-71.493456,44.90178,33,007,13700,32590,43,9502,1038,3302,0,1,13620,1
NH,NH0167,004,NH8941-A,PENACOOK BRANCH LIBRARY,3 MERRIMACK STREET,PENACOOK,03303,1417,MERRIMACK,6037534441,BR,NO,2160,R_11,0,R_11,624,R_11,52,R_11,2012,00,06,00,-71.599905,43.280457,33,013,14200,146614,32,327.0599976,2009,3302,0,1,18180,1
NH,NH0167,005,NH8941,CONCORD PUBLIC LIBRARY,45 GREEN STREET,CONCORD,03301,4294,MERRIMACK,6032258670,CE,NO,33700,R_11,0,R_11,3403,R_11,52,R_11,2012,00,00,00,-71.539885,43.206597,33,013,14200,146614,32,323,1013,3302,0,1,18180,1
NH,NH0168,002,NH8942,CONWAY PUBLIC LIBRARY,15 E. MAIN STREET,CONWAY,03818,2100,CARROLL,6034475552,CE,NO,15192,R_11,0,R_11,2825,R_11,52,R_11,2012,00,00,15,-71.117997,43.978839,33,003,14580,47641,43,9553,4078,3301,0,1,0,.
NH,NH0169,002,NH8943,NORTH CONWAY PUBLIC LIBRARY,2719 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,03860,0409,CARROLL,6033562961,CE,NO,3710,R_11,0,R_11,1340,R_11,52,R_11,2012,00,00,00,-71.129778,44.055475,33,003,53860,47641,43,9553,3041,3301,0,1,0,.
NH,NH0170,002,NH8944,GEORGE H. STOWELL FREE LIBRARY,24 SCHOOL STREET,CORNISH FLAT,03746,0360,SULLIVAN,6035433644,CE,NO,3000,R_11,0,R_11,520,R_11,52,R_11,2012,00,00,00,-72.278594,43.497219,33,019,00000,43366,42,9751,1085,3302,0,1,17200,1
NH,NH0171,002,NH8946,DALTON PUBLIC LIBRARY,741 DALTON ROAD,DALTON,03598,9305,COOS,6038372751,CE,NO,-1,U_11,0,R_11,-1,U_11,-1,U_11,2012,00,00,00,-71.678357,44.388507,33,007,00000,32590,42,9511,3093,3302,0,1,13620,1
NH,NH0172,002,NH8948,COLBY MEMORIAL LIBRARY,7 COLBY ROAD,DANVILLE,03819,5104,ROCKINGHAM,6033826733,CE,NO,5600,R_11,0,R_11,1820,R_11,52,R_11,2012,00,00,00,-71.124767,42.913123,33,015,00000,296085,41,530,1033,3301,0,1,14460,0
NH,NH0173,002,NH8949,PHILBRICK-JAMES LIBRARY,4 CHURCH STREET,DEERFIELD,03037,1426,ROCKINGHAM,6034637187,CE,NO,2504,R_11,0,R_11,1924,R_11,52,R_11,2012,00,00,00,-71.254429,43.144636,33,015,00000,296085,42,560,2007,3302,0,1,14460,0
NH,NH0174,002,NH895,GILMAN LIBRARY,100 MAIN STREET,ALTON,03809,4618,BELKNAP,6038752550,CE,NO,6996,R_11,0,R_11,1872,R_11,52,R_11,2012,00,00,00,-71.213211,43.452041,33,001,00980,60189,42,9665,2060,3301,0,1,29060,1
NH,NH0175,002,NH8950,DEERING PUBLIC LIBRARY,762 DEERING CENTER ROAD,DEERING,03244,1234,HILLSBOROUGH,6034645108,CE,NO,200,R_11,0,R_11,520,R_11,52,R_11,2012,00,00,00,-71.805161,43.061552,33,011,00000,401842,42,215,1046,3302,0,1,31700,0
NH,NH0176,002,NH8951,DERRY PUBLIC LIBRARY,64 EAST BROADWAY,DERRY,03038,2414,ROCKINGHAM,6034326140,CE,NO,23000,R_11,0,R_11,3068,R_11,52,R_11,2012,00,00,00,-71.322175,42.883083,33,015,17860,296085,22,34,3027,3301,0,1,14460,0
NH,NH0177,002,NH8952,TAYLOR LIBRARY,49 EAST DERRY ROAD,EAST DERRY,03041,0110,ROCKINGHAM,6034327186,CE,NO,1320,R_11,0,R_11,1820,R_11,52,R_11,2012,00,00,00,-71.295625,42.894204,33,015,17860,296085,22,33.00999832,1026,3301,X,14,14460,0
NH,NH0179,002,NH8954,DOVER PUBLIC LIBRARY,73 LOCUST STREET,DOVER,03820,3785,STRAFFORD,6035166050,CE,NO,20000,R_11,0,R_11,2705,R_11,52,R_11,2012,00,00,00,-70.875552,43.192671,33,017,18820,123671,23,813,1027,3301,0,1,14460,0
NH,NH0180,002,NH8955,DUBLIN PUBLIC LIBRARY,1114 MAIN STREET,DUBLIN,03444,0442,CHESHIRE,6035638658,CE,NO,6000,R_11,0,R_11,1192,R_11,52,R_11,2012,00,00,00,-72.036677,42.880065,33,005,00000,76855,42,9704,4087,3302,X,15,28300,1
NH,NH0181,002,NH8957,DUNBARTON PUBLIC LIBRARY,1004 SCHOOL STREET,DUNBARTON,03046,4816,MERRIMACK,6037743546,CE,NO,2500,R_11,0,R_11,1660,R_11,52,R_11,2012,00,00,00,-71.616721,43.103294,33,013,00000,146614,42,300,2002,3302,0,1,18180,1
NH,NH0182,002,NH8958,DURHAM PUBLIC LIBRARY,7 MILL ROAD UNIT H,DURHAM,03824,3047,STRAFFORD,6038686699,CE,NO,2964,R_11,0,R_11,1928,R_11,52,R_11,2012,00,00,00,-70.927001,43.133575,33,017,19620,123671,23,802.0300293,2002,3301,0,1,14460,0
NH,NH0183,002,NH8959,EAST KINGSTON PUBLIC LIBRARY,47 MAPLEVALE ROAD,EAST KINGSTON,03827,2002,ROCKINGHAM,6036428333,CE,NO,4400,R_11,0,R_11,1976,R_11,52,R_11,2012,00,00,00,-71.00845,42.925216,33,015,00000,296085,41,620,1031,3301,0,1,14460,0
NH,NH0184,002,NH896,AMHERST TOWN LIBRARY,14 MAIN STREET,AMHERST,03031,2930,HILLSBOROUGH,6036732288,CE,NO,10755,R_11,0,R_11,3058,R_11,52,R_11,2012,00,00,00,-71.627905,42.862575,33,011,01220,401842,22,151,3012,3302,0,1,31700,0
NH,NH0185,004,NH8960,EASTON PUBLIC LIBRARY,1060 EASTON VALLEY ROAD,EASTON,03580,1060,GRAFTON,6038238017,CE,NO,517,R_11,0,R_11,120,R_11,50,R_11,2012,00,00,00,-71.790154,44.130265,33,009,00000,88954,43,9603,4228,3302,0,1,17200,1
NH,NH0186,002,NH8961,EFFINGHAM PUBLIC LIBRARY,30 TOWN HOUSE ROAD,EFFINGHAM,03882,M,CARROLL,6035391537,CE,NO,2278,R_11,0,R_11,1248,R_11,52,R_11,2012,00,00,00,-71.009611,43.739344,33,003,00000,47641,42,9558,1068,3301,0,1,0,.
NH,NH0187,002,NH8962,ENFIELD PUBLIC LIBRARY,23 MAIN STREET,ENFIELD,03748,1030,GRAFTON,6036327145,CE,NO,3090,R_11,0,R_11,1716,R_11,52,R_11,2012,00,00,00,-72.144468,43.64279,33,009,24260,88954,33,9615,1011,3302,0,1,17200,1
NH,NH0188,002,NH8963,HARVEY-MITCHELL MEMORIAL LIBRARY,151 MAIN STREET,EPPING,03042,2440,ROCKINGHAM,6036795944,CE,NO,9000,R_11,0,R_11,2708,R_11,52,R_11,2012,00,00,00,-71.073273,43.039043,33,015,24580,296085,41,590,3041,3301,0,1,14460,0
NH,NH0189,002,NH8964,EPSOM PUBLIC LIBRARY,1606 DOVER ROAD,EPSOM,03234,9110,MERRIMACK,6037369920,CE,NO,7100,R_11,0,R_11,2080,R_11,52,R_11,2012,00,00,00,-71.334525,43.22309,33,013,00000,146614,42,340,1035,3302,0,1,18180,1
NH,NH0190,002,NH8965,ERROL PUBLIC LIBRARY,67 MAIN STREET,ERROL,03579,0130,COOS,6034827720,CE,NO,500,R_11,0,R_11,936,R_11,52,R_11,2012,00,00,00,-71.131229,44.780178,33,007,00000,32590,43,9503,1259,3302,X,14,13620,1
NH,NH0191,002,NH8966,EXETER PUBLIC LIBRARY,4 CHESTNUT STREET,EXETER,03833,1831,ROCKINGHAM,6037723101,CE,NO,18000,R_11,0,R_11,3477,R_11,52,R_11,2012,00,00,00,-70.944203,42.981883,33,015,25300,296085,21,1064,1014,3301,0,1,14460,0
NH,NH0192,002,NH8967,GOODWIN LIBRARY,422 MAIN ST.,FARMINGTON,03835,1519,STRAFFORD,6037552944,CE,NO,4752,R_11,0,R_11,1573,R_11,52,R_11,2012,00,00,00,-71.045933,43.377781,33,017,00000,123671,41,870,2031,3301,0,1,14460,0
NH,NH0193,002,NH8968,FITZWILLIAM TOWN LIBRARY,11 TEMPLETON TURNPIKE,FITZWILLIAM,03447,9801,CHESHIRE,6035856503,CE,NO,5500,R_11,0,R_11,1352,R_11,52,R_11,2012,00,00,00,-72.145176,42.779609,33,005,00000,76855,42,9707,2006,3302,0,1,28300,1
NH,NH0194,002,NH8969,GEORGE HOLMES BIXBY MEMORIAL LIBRARY,52 MAIN STREET,FRANCESTOWN,03043,0069,HILLSBOROUGH,6035472730,CE,NO,5403,R_11,0,R_11,1248,R_11,52,R_11,2012,00,00,00,-71.813402,42.988789,33,011,00000,401842,42,215,2050,3302,0,1,31700,0
NH,NH0195,002,NH8970,ABBIE GREENLEAF LIBRARY,439 MAIN STREET,FRANCONIA,03580,0787,GRAFTON,6038238424,CE,NO,3500,R_11,0,R_11,1222,R_11,52,R_11,2012,00,00,00,-71.739059,44.224271,33,009,00000,88954,42,9602,1058,3302,0,1,17200,1
NH,NH0196,004,NH89708,ANDOVER PUBLIC LIBRARY,11 SCHOOL STREET,ANDOVER,03216,3620,MERRIMACK,6037355333,CE,NO,1375,R_11,0,R_11,832,R_11,-1,U_11,2012,00,00,00,-71.821154,43.43642,33,013,00000,146614,42,425,2058,3302,0,1,18180,1
NH,NH0197,002,NH8971,FRANKLIN PUBLIC LIBRARY,310 CENTRAL STREET,FRANKLIN,03235,M,MERRIMACK,6039342911,CE,NO,4000,R_11,0,R_11,3328,R_11,52,R_11,2012,00,00,00,-71.646951,43.444473,33,013,27380,146614,32,430.019989,4005,3302,0,1,18180,1
NH,NH0198,002,NH8972,FREEDOM PUBLIC LIBRARY,38 OLD PORTLAND ROAD,FREEDOM,03836,0159,CARROLL,6035395176,CE,NO,4000,R_11,0,R_11,1114,R_11,52,R_11,2012,00,00,00,-71.033367,43.812794,33,003,00000,47641,43,9558,2143,3301,0,1,0,.
NH,NH0199,002,NH8973,FREMONT PUBLIC LIBRARY,7 JACKIE BERNIER DRIVE,FREMONT,03044,3405,ROCKINGHAM,6038959543,CE,NO,7000,R_11,0,R_11,1820,R_11,52,R_11,2012,00,00,00,-71.130546,42.97735,33,015,00000,296085,41,540,2015,3301,4,15,14460,0
NH,NH0200,002,NH8974,GILFORD PUBLIC LIBRARY,31 POTTER HILL ROAD,GILFORD,03249,6807,BELKNAP,6035246042,CE,NO,14400,R_11,0,R_11,2556,R_11,52,R_11,2012,00,00,00,-71.405006,43.548582,33,001,00000,60189,41,9664.019531,5016,3301,0,1,29060,1
NH,NH0202,002,NH0202,GILMANTON CORNER PUBLIC LIBRARY,509 PROVINCE ROAD,GILMANTON,03237,0503,BELKNAP,6032676200,CE,NO,545,R_11,0,R_11,672,R_11,52,R_11,2012,00,00,00,-71.414069,43.424828,33,001,00000,60189,42,9656,2037,3301,0,1,29060,1
NH,NH0204,002,NH8979,GOFFSTOWN PUBLIC LIBRARY,2 HIGH STREET,GOFFSTOWN,03045,1756,HILLSBOROUGH,6034972102,CE,NO,5106,R_11,0,R_11,2612,R_11,50,R_11,2012,00,00,00,-71.600307,43.020542,33,011,29780,401842,22,27.02000046,3012,3301,0,1,31700,0
NH,NH0205,002,NH8980,GORHAM PUBLIC LIBRARY,35 RAILROAD STREET,GORHAM,03581,1693,COOS,6034662525,CE,NO,4600,R_11,0,R_11,2184,R_11,52,R_11,2012,00,00,00,-71.178057,44.387782,33,007,30180,32590,33,9509,2003,3302,0,1,13620,1
NH,NH0206,002,NH8981,OLIVE G. PETTIS LIBRARY,36 MILL VILLAGE ROAD,GOSHEN,03752,M,SULLIVAN,6038636921,CE,NO,760,R_11,0,R_11,1200,R_11,51,R_11,2012,00,00,00,-72.149544,43.302188,33,019,00000,43366,41,9755,2003,3302,0,1,17200,1
NH,NH0207,002,NH8982,GRAFTON PUBLIC LIBRARY,47 LIBRARY ROAD,GRAFTON,03240,0310,GRAFTON,6035237865,CE,NO,900,R_11,0,R_11,510,R_11,52,R_11,2012,00,00,15,-71.946385,43.560709,33,009,00000,88954,42,9613,2026,3302,0,1,17200,1
NH,NH0208,002,NH8983,DUNBAR FREE LIBRARY,401 ROUTE 10 SOUTH,GRANTHAM,03753,1580,SULLIVAN,6038632172,CE,NO,2689,R_11,0,R_11,1796,R_11,52,R_11,2012,00,00,00,-72.136928,43.487463,33,019,00000,43366,42,9752,2003,3302,0,1,17200,1
NH,NH0209,002,NH8984,STEPHENSON MEMORIAL LIBRARY,761 FOREST ROAD,GREENFIELD,03047,0127,HILLSBOROUGH,6035472790,CE,NO,2800,R_11,0,R_11,1300,R_11,52,R_11,2012,00,00,00,-71.871848,42.950416,33,011,00000,401842,42,220,1049,3302,0,1,31700,0
NH,NH0210,002,NH8985,WEEKS PUBLIC LIBRARY,36 POST ROAD,GREENLAND,03840,0430,ROCKINGHAM,6034368548,CE,NO,2700,R_11,0,R_11,2543,R_11,52,R_11,2012,00,00,00,-70.832592,43.035428,33,015,00000,296085,41,1075,2018,3301,0,1,14460,0
NH,NH0211,002,NH8986,CHAMBERLIN FREE PUBLIC LIBRARY,46 MAIN STREET,GREENVILLE,03048,0499,HILLSBOROUGH,6038781105,CE,NO,1600,R_11,0,R_11,2256,R_11,52,R_11,2012,00,00,00,-71.811991,42.767288,33,011,31860,401842,42,185.0099945,2029,3302,0,1,31700,0
NH,NH0212,002,NH8987,GROTON PUBLIC LIBRARY,754 NORTH GROTON ROAD,GROTON,03241,M,GRAFTON,-3,CE,NO,-1,U_11,0,R_11,-1,U_11,-1,U_11,2012,00,00,00,-71.852787,43.740819,33,009,00000,88954,42,9609,1000,3302,0,1,17200,1
NH,NH0213,002,NH8988,HAMPSTEAD PUBLIC LIBRARY,9 MARY E. CLARK DRIVE,HAMPSTEAD,03841,2287,ROCKINGHAM,6033296411,CE,NO,15000,R_11,0,R_11,2740,R_11,52,R_11,2012,00,00,00,-71.173932,42.861366,33,015,00000,296085,21,1041.02002,1029,3301,0,1,14460,0
NH,NH0214,002,NH8989,LANE MEMORIAL LIBRARY,2 ACADEMY AVENUE,HAMPTON,03842,2280,ROCKINGHAM,6039263368,CE,NO,16500,R_11,0,R_11,3003,R_11,52,R_11,2012,00,00,00,-70.833555,42.937784,33,015,32980,296085,23,650.0100098,3002,3301,0,1,14460,0
NH,NH0215,002,NH899,JAMES A. TUTTLE LIBRARY,45 MAIN STREET,ANTRIM,03440,0235,HILLSBOROUGH,6035886786,CE,NO,7490,R_11,0,R_11,1508,R_11,52,R_11,2012,00,00,00,-71.937788,43.027812,33,011,01620,401842,42,250,1008,3302,0,1,31700,0
NH,NH0216,002,NH8990,HAMPTON FALLS FREE LIBRARY,7 DRINKWATER ROAD,HAMPTON FALLS,03844,2002,ROCKINGHAM,6039263682,CE,NO,5600,R_11,0,R_11,1872,R_11,52,R_11,2012,00,00,00,-70.87481,42.920816,33,015,00000,296085,41,640,1046,3301,0,1,14460,0
NH,NH0217,002,NH8991,HANCOCK TOWN LIBRARY,25 MAIN STREET,HANCOCK,03449,0130,HILLSBOROUGH,6035254411,CE,NO,3160,R_11,0,R_11,1664,R_11,52,R_11,2012,00,00,00,-71.981484,42.973077,33,011,33620,401842,42,240,1066,3302,0,1,31700,0
NH,NH0218,002,NH8992,HOWE LIBRARY,13 SOUTH STREET,HANOVER,03755,2185,GRAFTON,6036434120,CE,NO,30000,R_11,0,R_11,3068,R_11,52,R_11,2012,00,00,00,-72.287684,43.699893,33,009,33780,88954,33,9616.019531,2006,3302,0,1,17200,1
NH,NH0219,002,NH8994,HARRISVILLE PUBLIC LIBRARY,7 CANAL STREET,HARRISVILLE,03450,0248,CHESHIRE,6038272918,CE,NO,988,R_11,0,R_11,1144,R_11,52,R_11,2012,00,00,00,-72.093987,42.944338,33,005,00000,76855,42,9704,3065,3302,X,14,28300,1
NH,NH0220,002,NH8995,WOODSVILLE FREE PUBLIC LIBRARY,14 SCHOOL LANE,WOODSVILLE,03785,1227,GRAFTON,6037473483,CE,NO,1360,IP10,0,R_11,1092,R_11,52,R_11,2012,00,00,00,-72.036754,44.150391,33,009,87140,88954,43,9606,3035,3302,0,1,17200,1
NH,NH0221,002,NH8996,PATTEN-NORTH HAVERHILL LIBRARY,2885 DARTMOUTH COLLEGE HIGHWAY,NORTH HAVERHILL,03774,0055,GRAFTON,6037872542,CE,NO,-1,U_11,0,R_11,624,R_11,52,R_11,2012,00,00,00,-72.025592,44.093119,33,009,00000,88954,43,9606,3093,3302,0,1,17200,1
NH,NH0222,002,NH8997,PIKE LIBRARY,1585 MT. MOOSILAUKE HIGHWAY,PIKE,03780,0268,GRAFTON,6039899847,CE,NO,500,R_11,0,R_11,364,R_11,50,R_11,2012,00,00,00,-71.995306,44.03015,33,009,00000,88954,43,9606,2076,3302,X,16,17200,1
NH,NH0223,002,NH8998,HAVERHILL LIBRARY ASSOCIATION,67 COURT STREET,HAVERHILL,03765,0117,GRAFTON,6038985578,CE,NO,1394,R_11,0,R_11,780,R_11,52,R_11,2012,00,00,00,-72.061065,44.033538,33,009,00000,88954,43,9606,2067,3302,0,1,17200,1
NH,NH0224,002,NH8999,HEBRON PUBLIC LIBRARY,8 CHURCH LANE,HEBRON,03241,0090,GRAFTON,6037447998,CE,NO,1100,R_11,0,R_11,308,R_11,52,R_11,2012,00,00,00,-71.804319,43.69868,33,009,00000,88954,42,9609,1071,3302,X,14,17200,1
NH,NH0230,002,NH8956,DUMMER PUBLIC LIBRARY,67 HILL ROAD,DUMMER,03588,5406,COOS,6034490995,CE,NO,800,R_11,0,R_11,312,R_11,52,R_11,2012,00,00,00,-71.201876,44.609355,33,007,00000,32590,42,9503,1415,3302,0,1,13620,1
NH,NH0231,002,NH8929,CAMPTON PUBLIC LIBRARY,1110 NH ROUTE 175,CAMPTON,03223,1234,GRAFTON,6037264877,CE,NO,2000,R_11,0,R_11,1698,R_11,52,R_11,2012,00,00,00,-71.634946,43.852491,33,009,00000,88954,42,9608,1000,3301,0,1,17200,1
NH,NH0232,002,NH89206,SUTTON FREE LIBRARY,MAIN STREET,SUTTON MILLS,03221,1111,MERRIMACK,6039274927,CE,NO,1216,R_11,0,R_11,650,R_11,50,R_11,2012,00,00,00,-71.940386,43.266491,33,013,00000,146614,42,405,3040,3302,X,11,18180,1
NH,NH0237,002,NH891,ACWORTH SILSBY PUBLIC LIBRARY,5 LYNN HILL ROAD,ACWORTH,03601,0179,SULLIVAN,6038352150,CE,NO,970,R_11,0,R_11,1122,R_11,52,R_11,2012,00,00,00,-72.292592,43.218538,33,019,00000,43366,42,9756,2063,3302,X,14,17200,1
NH,NH0238,002,NH89209,COOK MEMORIAL LIBRARY,93 MAIN STREET,TAMWORTH,03886,M,CARROLL,6033238510,CE,NO,6000,R_11,0,R_11,1716,R_11,52,R_11,2012,00,00,00,-71.265225,43.859863,33,003,00000,47641,43,9556,1138,3301,0,5,0,.
NH,NH0239,002,NH89210,CHOCORUA PUBLIC LIBRARY,125 DEER HILL ROAD,CHOCORUA,03817,0128,CARROLL,6033238610,CE,NO,1624,R_11,0,R_11,832,R_11,52,R_11,2012,00,00,00,-71.217436,43.880419,33,003,00000,47641,43,9556,1110,3301,0,1,0,.
NH,NH0240,002,NH8910,ASHLAND TOWN LIBRARY,41 MAIN STREET,ASHLAND,03217,0660,GRAFTON,6039687928,CE,NO,1243,R_11,0,R_11,1352,R_11,52,R_11,2012,00,00,00,-71.633158,43.695203,33,009,01940,88954,42,9611,2030,3302,0,1,17200,1
NH,NH0241,002,NH8936,CHESTER PUBLIC LIBRARY,3 CHESTER STREET,CHESTER,03036,0277,ROCKINGHAM,6038873404,CE,NO,3600,R_11,0,R_11,1728,R_11,52,R_11,2012,00,00,00,-71.257012,42.957369,33,015,00000,296085,41,510,2047,3301,0,1,14460,0
NH,NH0242,002,NH8947,GEORGE GAMBLE LIBRARY,29 ROUTE 104,DANBURY,03230,M,MERRIMACK,6037683765,CE,NO,200,R_11,0,R_11,-1,U_11,-1,U_11,2012,00,00,00,-71.860515,43.525155,33,013,00000,146614,43,415,2055,3302,0,5,18180,1
NH,NH0243,002,NH8993,HANOVER TOWN LIBRARY,130 ETNA ROAD,ETNA,03750,0207,GRAFTON,6036433116,CE,NO,720,R_11,0,R_11,1456,R_11,52,R_11,2012,00,00,00,-72.217108,43.695283,33,009,00000,88954,41,9616.009766,1048,3302,0,1,17200,1
NH,NH0244,002,NH8978,GILSUM PUBLIC LIBRARY,650 ROUTE 10,GILSUM,03448,7402,CHESHIRE,6033570320,CE,NO,1200,R_11,0,R_11,780,R_11,52,R_11,2012,00,00,00,-72.257309,43.048237,33,005,00000,76855,42,9701,1128,3302,0,1,28300,1
NH,NH0246,002,NH89191,SHELBURNE PUBLIC LIBRARY,74 VILLAGE ROAD,SHELBURNE,03581,0321,COOS,6034662262,CE,NO,375,R_11,0,R_11,-1,U_11,-1,U_11,2012,00,00,00,-71.076698,44.402682,33,007,00000,32590,42,9509,1040,3302,0,1,13620,1
NH,NH0247,002,NH0247,RANDOLPH PUBLIC LIBRARY,104 DURAND ROAD,RANDOLPH,03593,5110,COOS,6034665408,CE,NO,2400,R_11,0,R_11,448,R_11,52,R_11,2012,00,00,00,-71.331353,44.364533,33,007,00000,32590,42,9510,2038,3302,0,1,13620,1
NH,NH0248,001,NH0248-001,BRIDGEWATER PUBLIC LIBRARY,1032 RIVER ROAD,BRIDGEWATER,03264,5705,GRAFTON,6039687911,CE,NO,500,R_11,0,R_11,-1,U_11,-1,U_11,2012,00,00,00,-71.657463,43.697641,33,009,00000,88954,42,9612,1012,3302,0,1,17200,1
NH,NH0249,001,NH0249-001,ORFORD SOCIAL LIBRARY,573 NH RT. 10,ORFORD,03777,0189,GRAFTON,6033539756,CE,NO,1164,R_11,0,R_11,1144,R_11,52,R_11,2012,00,00,00,-72.137394,43.905038,33,009,00000,88954,43,9607,1082,3302,0,1,17200,1
NH,NH0251,001,NH0251,GILMANTON IRON WORKS LIBRARY,10 ELM STREET,GILMANTON IRON WORKS,03837,0299,BELKNAP,6035271007,CE,NO,1000,R_11,0,R_11,132,R_11,22,R_11,2012,00,00,00,-71.297052,43.416062,33,001,00000,60189,42,9656,3058,3301,0,1,29060,1
NH,NH0253,001,NH0253,MADBURY PUBLIC LIBRARY,9 TOWN HALL ROAD,MADBURY,03823,7510,STRAFFORD,6037431400,CE,NO,1344,R_11,0,R_11,1560,R_11,52,R_11,2012,00,00,00,-70.937971,43.16591,33,017,00000,123671,41,805,1024,3301,0,1,14460,0
NH,NH0254,002,NH0254,WILLIAM ADAMS BACHELDER LIBRARY,12 CHASE HILL ROAD,EAST ANDOVER,03231,0128,MERRIMACK,6037355333,CE,NO,1728,R_11,0,R_11,624,R_11,52,R_11,2012,00,00,00,-71.748277,43.456683,33,013,00000,146614,42,425,1055,3302,X,14,18180,1
NH,NH0255,001,NH0255,ROLLINSFORD PUBLIC LIBRARY,3 FRONT STREET,ROLLINSFORD,03869,0070,STRAFFORD,6035162665,CE,NO,2300,R_11,0,R_11,2184,R_11,52,R_11,2012,00,00,00,-70.818712,43.236823,33,017,00000,123671,23,820,1016,3301,0,1,14460,0
NH,NH0256,001,NH0257,GILMANTON YEAR-ROUND LIBRARY ASSOCIATION,1385 NH ROUTE 140,GILMANTON,03837,0413,BELKNAP,6033642400,CE,NO,4800,R_11,0,R_11,1508,R_11,52,R_11,2012,00,00,00,-71.299187,43.419152,33,001,00000,60189,42,9656,3051,3301,0,1,29060,1
