STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,MAT_CENT
NJ,NJ0098,002,NJ0098-002,STRATFORD PUBLIC LIBRARY,303 UNION AVENUE,STRATFORD,08084,1313,CAMDEN,6097830602,CE,NC,4500,R_09,0,R_09,2010,00,00,00,-75.007452,39.83253,34,007,71220,517879,21,6080.009766,2008,01,0
NJ,NJ0099,002,NJ0099-002,WATERFORD TWSP. PUB LIB.,2204 ATCO AVENUE,ATCO,08004,1599,CAMDEN,6097677727,CE,NC,2220,R_09,0,R_09,2010,00,00,00,-74.887281,39.77004,34,007,00000,517879,21,6089.009766,1043,02,0
NJ,NJ0100,002,NJ0100-002,CAPE MAY COUNTY LIBRARY,MECHANIC STREET,CAPE MAY CT. HSE.,08210,1498,CAPE MAY,6094651040,CE,NC,33200,R_09,0,R_09,2010,00,00,00,-74.787191,39.13408,34,009,00000,96091,41,210,3020,02,2
NJ,NJ0100,004,0500B,LOWER CAPE BRANCH,2600 BAY SHORE ROAD,VILLAS,08251,1309,CAPE MAY,6098868999,BR,NC,7500,R_09,0,R_09,2010,00,00,00,-74.939093,39.00955,34,009,76010,96091,23,218.0399933,4001,02,0
NJ,NJ0100,005,0500C,SEA ISLE CITY BRANCH,125 JOHN F KENNEDY BLVD.,SEA ISLE CITY,08243,1919,CAPE MAY,6092638485,BR,NC,3150,R_09,0,R_09,2010,00,00,00,-74.692132,39.15609,34,009,66390,96091,22,208,1043,02,0
NJ,NJ0100,006,0500D,STONE HARBOR BRANCH,95TH AND SECOND AVENUE,STONE HARBOR,08247,1963,CAPE MAY,6093685102,BR,NC,750,R_09,0,R_09,2010,00,00,00,-74.75791,39.05407,34,009,71010,96091,22,209,4086,02,0
NJ,NJ0100,007,0500E,UPPER CAPE BRANCH,2050 ROUTE 61,TUCKAHOE,08250,0555,CAPE MAY,6096282607,BR,NC,8000,R_09,0,R_09,2010,00,00,15,-74.754201,39.29,34,009,00000,96091,41,204,1008,02,X
NJ,NJ0100,008,0500F,CAPE MAY BOOKMOBILE,MECHANIC STREET,CAPE MAY CT. HSE.,08210,1498,CAPE MAY,6094651040,BS,NC,-3,U_09,1,R_09,2010,00,00,00,-74.787689,39.127233,34,009,00000,96091,41,210,3024,02,2
NJ,NJ0100,010,502,CAPE MAY CITY BRANCH,110 OCEAN ST.,CAPE MAY,08204,2320,CAPE MAY,6094651040,BR,NC,2730,R_09,0,R_09,2010,00,00,00,-74.920498,38.93177,34,009,10270,96091,23,220,3025,02,0
NJ,NJ0100,011,NJ0100-011,WILDWOOD CREST BRANCH,6301 OCEAN AVENUE,WILDWOOD,08260,4111,CAPE MAY,6095220564,BR,NC,-1,U_09,0,R_09,2010,00,00,00,-74.829763,38.97372,34,009,81200,96091,23,216,2057,02,0
NJ,NJ0100,012,NJ0100-012,WOODBINE BRANCH,801 WEBSTER STREET,WOODBINE,08270,M,CAPE MAY,6098612501,BR,NC,2130,R_09,0,R_09,2010,00,00,00,-74.816628,39.23509,34,009,81890,96091,41,205,3020,02,0
NJ,NJ0102,002,NJ0102-002,OCEAN CITY FREE PUB. LIB.,1735 SIMPSON AVENUE,OCEAN CITY,08226,2198,CAPE MAY,6093992434,CE,NC,17000,R_09,0,R_09,2010,00,00,00,-74.590547,39.27175,34,009,54360,96091,13,201.0200043,2029,02,0
NJ,NJ0104,002,NJ0104-002,CUMBERLAND COUNTY LIBRARY,800 E. COMMERCE ST.,BRIDGETON,08302,2279,CUMBERLAND,6094550080,CE,CC,17000,R_09,0,R_09,2010,00,00,00,-75.199071,39.42327,34,011,00000,157745,31,104.0100021,2011,02,0
NJ,NJ0104,003,0600A,CUMBERLAND COUNTY BOOKMOBILE,800 E. COMMERCE ST.,BRIDGETON,08302,2279,CUMBERLAND,6094550080,BS,CC,-3,U_09,1,R_09,2010,00,00,00,-75.199071,39.423273,34,011,00000,157745,31,104.0100021,2011,02,0
NJ,NJ0105,002,NJ0105-002,BRIDGETON FREE PUBLIC LIBRARY,150 E. COMMERCE STREET,BRIDGETON,08302,2613,CUMBERLAND,6094512620,CE,CC,16000,R_09,0,R_09,2010,00,00,00,-75.229843,39.4286,34,011,07600,157745,31,205.0099945,1014,02,0
NJ,NJ0108,002,NJ0108-002,MILLVILLE PUBLIC LIBRARY,210 BUCK STREET,MILLVILLE,08332,3818,CUMBERLAND,6098257087,CE,CC,11960,R_09,0,R_09,2010,00,00,00,-75.039921,39.39746,34,011,46680,157745,13,303,2000,02,0
NJ,NJ0109,002,NJ0109-002,VINELAND PUBLIC LIBRARY,1058 E. LANDIS AVENUE,VINELAND,08360,4041,CUMBERLAND,6097944244,CE,CC,30200,R_09,0,R_09,2010,00,00,00,-75.009535,39.48541,34,011,76070,157745,13,403,2004,02,0
NJ,NJ0110,002,NJ0110-002,BELLEVILLE FREE PUBLIC LIBRARY,221 WASHINGTON AVENUE,BELLEVILLE,07109,3189,ESSEX,2014503434,CE,NC,8000,R_09,0,R_09,2010,00,00,00,-74.152506,40.78849,34,013,04690,769644,21,145,1005,08,0
NJ,NJ0110,003,0701A,MRS. RICHARD A. SHAFTER BRANCH,30 MAGNOLIA ST.,BELLEVILLE,07103,1110,ESSEX,2014503438,BR,NC,750,R_09,0,R_09,2010,00,00,00,-74.180414,40.78204,34,013,04690,769644,21,147,3010,08,0
NJ,NJ0111,002,NJ0111-002,BLOOMFIELD PUBLIC LIBRARY,90 BROAD STREET,BLOOMFIELD,07003,2522,ESSEX,2014299292,CE,NC,23594,R_09,0,R_09,2010,00,00,00,-74.197332,40.79664,34,013,06250,769644,21,154,3006,08,0
NJ,NJ0112,002,NJ0112-002,CALDWELL FREE PUBLIC LIBRARY,268 BLOOMFIELD AVENUE,CALDWELL,07006,5102,ESSEX,2012262837,CE,NC,1494,R_09,0,R_09,2010,00,00,00,-74.274195,40.83829,34,013,09220,769644,21,217,2002,11,0
NJ,NJ0113,002,NJ0113-002,CEDAR GROVE FREE PUBLIC LIBRARY,ONE MUNICIPAL PLAZA,CEDAR GROVE,07009,1799,ESSEX,2012391447,CE,NC,9175,R_09,0,R_09,2010,00,00,00,-74.227855,40.85312,34,013,11230,769644,21,214,5000,08,2
NJ,NJ0114,002,NJ0114-002,EAST ORANGE PUBLIC LIBRARY,21 S. ARLINGTON AVENUE,EAST ORANGE,07018,3804,ESSEX,2012665600,CE,NC,53000,R_09,0,R_09,2010,00,00,00,-74.211483,40.7601,34,013,19390,769644,21,112,1006,10,0
NJ,NJ0114,003,0705A,AMPERE BRANCH,39 AMPERE PLAZA,EAST ORANGE,07017,5317,ESSEX,2012665610,BR,NC,1846,R_09,0,R_09,2010,00,00,00,-74.194663,40.76543,34,013,19390,769644,21,103,1007,10,0
NJ,NJ0114,004,0705B,ELMWOOD BRANCH,317 S. CLINTON ST.,EAST ORANGE,07017,2508,ESSEX,2012665620,BR,NC,450,R_09,0,R_09,2010,00,00,00,-74.222114,40.75536,34,013,19390,769644,21,116,1006,10,0
NJ,NJ0114,005,0705C,FRANKLIN BRANCH,192 DODD STREET,EAST ORANGE,07017,2107,ESSEX,2012665630,BR,NC,500,R_09,0,R_09,2010,00,00,00,-74.21016,40.78182,34,013,19390,769644,21,100,1001,10,0
NJ,NJ0115,002,NJ0115-002,FAIRFIELD FREE PUBLIC LIBRARY,261 HOLLYWOOD AVENUE,FAIRFIELD,07006,1360,ESSEX,2012273575,CE,NC,8795,R_09,0,R_09,2010,00,00,00,-74.299781,40.8875,34,013,22380,769644,21,216.0099945,6004,11,0
NJ,NJ0116,002,NJ0116-002,GLEN RIDGE FREE PUBLIC LIBRARY,240 RIDGEWOOD AVENUE,GLEN RIDGE,07028,1425,ESSEX,2017485482,CE,NC,9145,R_09,0,R_09,2010,00,00,00,-74.203567,40.80111,34,013,26610,769644,21,160,4008,08,0
NJ,NJ0117,002,NJ0117-002,IRVINGTON PUBLIC LIBRARY,CIVIC SQUARE,IRVINGTON,07111,2498,ESSEX,2013726400,CE,NC,33000,R_09,0,R_09,2010,00,00,00,-74.233535,40.7257,34,013,34440,769644,21,122,1000,10,4
NJ,NJ0118,002,NJ0118-002,LIVINGSTON FREE PUBLIC LIBRARY,10 ROBERT H. HARP DRIVE,LIVINGSTON,07039,3986,ESSEX,2019924600,CE,NC,23383,R_09,0,R_09,2010,00,00,00,-74.316669,40.78359,34,013,40920,769644,21,207,2007,11,0
NJ,NJ0119,002,NJ0119-002,MAPLEWOOD MEMORIAL LIBRARY,51 BAKER STREET,MAPLEWOOD,07040,2618,ESSEX,2017621622,CE,NC,25393,R_09,0,R_09,2010,00,00,00,-74.27656,40.72972,34,013,43830,769644,21,199,1004,10,0
NJ,NJ0119,003,0711A,HILTON BRANCH,1688 SPRINGFIELD AVE.,MAPLEWOOD,07040,2923,ESSEX,2017621688,BR,NC,7100,R_09,0,R_09,2010,00,00,00,-74.260882,40.72194,34,013,43830,769644,21,198,1001,10,0
NJ,NJ0120,002,NJ0120-002,MILLBURN FREE PUBLIC LIBRARY,200 GLEN AVENUE,MILLBURN,07041,1620,ESSEX,2013761006,CE,NC,30611,R_09,0,R_09,2010,00,00,00,-74.30541,40.72675,34,013,46410,769644,21,201,4017,10,0
NJ,NJ0121,002,NJ0121-002,MONTCLAIR PUBLIC LIBRARY,50 S. FULLERTON AVE.,MONTCLAIR,07042,2629,ESSEX,2017440500,CE,NC,55000,R_09,0,R_09,2010,00,00,00,-74.218317,40.81155,34,013,47490,769644,21,170,3002,10,0
NJ,NJ0121,003,0713A,BELLEVUE AVE. BRANCH LIB.,185 BELLEVUE AVENUE,UPPER MONTCLAIR,07043,1820,ESSEX,2017442468,BR,NC,4800,R_09,0,R_09,2010,00,00,00,-74.204483,40.84045,34,013,47490,769644,21,161,2011,08,0
NJ,NJ0122,002,NJ0122-002,NEWARK PUBLIC LIBRARY,5 WASHINGTON AVE,NEWARK,07101,0630,ESSEX,2017337800,CE,CC,106085,R_09,0,R_09,2010,00,00,15,-74.17409,40.73106,34,013,51000,769644,11,80,2005,13,X
NJ,NJ0122,003,0714A,BRANCH BROOK BRANCH,235 CLIFTON AVENUE,NEWARK,07104,1908,ESSEX,2017337800,BR,CC,8216,R_09,0,R_09,2010,00,00,00,-74.176301,40.75785,34,013,51000,769644,11,91,1007,13,0
NJ,NJ0122,005,0714C,CLINTON BRANCH,739 BERGEN ST.,NEWARK,07108,1801,ESSEX,2017337800,BR,CC,5280,R_09,0,R_09,2010,00,00,00,-74.201426,40.71853,34,013,51000,769644,11,54,1007,10,0
NJ,NJ0122,006,0714D,FIRST AVENUE BRANCH,292 FIRST AVENUE,NEWARK,07107,1823,ESSEX,2017337800,BR,CC,5272,R_09,0,R_09,2010,00,00,00,-74.186463,40.76919,34,013,51000,769644,11,6,2017,13,0
NJ,NJ0122,007,0714E,MADISON AREA LIBRARY,790 CLINTON AVENUE,NEWARK,07108,1047,ESSEX,2017337800,BR,CC,9600,R_09,0,R_09,2010,00,00,00,-74.213782,40.723,34,013,51000,769644,11,43,1000,10,0
NJ,NJ0122,009,0714G,NORTH END BRANCH,722 SUMMER AVENUE,NEWARK,07104,3425,ESSEX,2017337800,BR,CC,7000,R_09,0,R_09,2010,00,00,00,-74.162667,40.77651,34,013,51000,769644,11,95,2000,13,0
NJ,NJ0122,010,0714H,ROSEVILLE BRANCH,99 FIFTH STREET,NEWARK,07107,2956,ESSEX,2017337800,BR,CC,5792,R_09,0,R_09,2010,00,00,00,-74.19026,40.7509,34,013,51000,769644,11,16,1000,10,0
NJ,NJ0122,011,0714I,SPRINGFIELD BRANCH,150 NEWTON STREET,NEWARK,07103,3075,ESSEX,2017337800,BR,CC,7878,R_09,0,R_09,2010,00,00,00,-74.189933,40.73719,34,013,51000,769644,11,82,2001,10,0
NJ,NJ0122,012,0714J,VAILSBURG BRANCH,75 ALEXANDER STREET,NEWARK,07106,1904,ESSEX,2017337800,BR,CC,5475,R_09,0,R_09,2010,00,00,00,-74.225312,40.74306,34,013,51000,769644,11,24,1001,10,0
NJ,NJ0122,013,0714K,VAN BUREN BRANCH,140 VAN BUREN STREET,NEWARK,07105,2721,ESSEX,2017337800,BR,CC,10000,R_09,0,R_09,2010,00,00,00,-74.157591,40.72781,34,013,51000,769644,11,77,1001,13,0
NJ,NJ0122,014,0714L,WEEQUAHIC BRANCH,355 OSBORNE TERR.,NEWARK,07112,0205,ESSEX,2017337800,BR,CC,10000,R_09,0,R_09,2010,00,00,00,-74.211373,40.71102,34,013,51000,769644,11,46,1007,10,0
NJ,NJ0123,002,NJ0123-002,NUTLEY FREE PUBLIC LIBRARY,93 BOOTH DRIVE,NUTLEY,07110,2706,ESSEX,2016670405,CE,NC,20000,R_09,0,R_09,2010,00,00,00,-74.160328,40.81765,34,013,53670,769644,21,137,4001,08,0
NJ,NJ0124,002,NJ0124-002,THE ORANGE PUBLIC LIBRARY,348 MAIN STREET,ORANGE,07050,2708,ESSEX,2016730153,CE,NC,19000,R_09,0,R_09,2010,00,00,00,-74.231489,40.7728,34,013,55020,769644,21,186,1000,10,0
NJ,NJ0125,002,NJ0125-002,ROSELAND PUBLIC LIBRARY,20 ROSELAND AVENUE,ROSELAND,07068,1249,ESSEX,2012268636,CE,NC,11376,R_09,0,R_09,2010,00,00,00,-74.292187,40.82298,34,013,64590,769644,21,209.0200043,5001,11,0
NJ,NJ0126,002,NJ0126-002,SOUTH ORANGE PUBLIC LIBRARY,65 SCOTLAND ROAD,SO. ORANGE,07079,2069,ESSEX,2017620230,CE,NC,16900,R_09,0,R_09,2010,00,00,00,-74.257126,40.74677,34,013,69255,769644,21,193,1010,08,0
NJ,NJ0127,002,NJ0127-002,VERONA FREE PUBLIC LIBRARY,17 GOULD STREET,VERONA,07044,1929,ESSEX,2018574848,CE,NC,9624,R_09,0,R_09,2010,00,00,00,-74.246486,40.8332,34,013,75800,769644,21,210,2011,08,0
NJ,NJ0128,002,NJ0128-002,WEST CALDWELL PUBLIC LIBRARY,30 CLINTON ROAD,WEST CALDWELL RD.,07006,6704,ESSEX,2012265441,CE,NC,12000,R_09,0,R_09,2010,00,00,00,-74.293243,40.85079,34,013,78500,769644,21,218.0200043,4000,11,0
NJ,NJ0129,002,NJ0129-002,WEST ORANGE FREE PUB. LIB.,46 MT. PLEASANT AVENUE,W. ORANGE,07052,4903,ESSEX,2017360198,CE,NC,25000,R_09,0,R_09,2010,00,00,00,-74.240904,40.77941,34,013,79790,769644,21,178,1002,08,0
NJ,NJ0130,002,800,GLOUCESTER COUNTY LIBRARY,389 WOLFERTS STATION RD.,MULLICA HILL,08062,M,GLOUCESTER,6092236000,CE,NC,28000,R_09,0,R_09,2010,00,00,00,-75.22275,39.7262,34,015,49440,289920,41,5020,2018,02,X
NJ,NJ0130,004,0800B,LOGAN TOWNSHIP BRANCH,C/O 200 HOLLY DELL DRIVE,SEWELL,08080,M,GLOUCESTER,6094670595,BR,NC,9660,R_09,0,R_09,2010,00,00,00,-75.099829,39.7568,34,015,00000,289920,21,5012.02002,4007,01,X
NJ,NJ0130,006,0800G,GLASSBORO BRANCH LIBRARY,2 CENTER ST.,GLASSBORO,08028,M,GLOUCESTER,6098810001,BR,NC,8500,R_09,0,R_09,2010,00,00,00,-75.110896,39.70261,34,015,26340,289920,21,5014.02002,3023,01,0
NJ,NJ0130,007,807,GIBBSTOWN PUBLIC LIBRARY,SWEDESBORO ROAD,GIBBSTOWN,08027,1798,GLOUCESTER,8564230684,BR,NC,2700,R_09,0,R_09,2010,00,00,00,-75.266554,39.81739,34,015,26100,289920,21,5005,9027,01,4
NJ,NJ0130,008,0800B,SWEDESBORO PUBLIC LIBRARY,1442 KINGS HWY,SWEDESBORO,08085,9608,GLOUCESTER,6094670111,BR,NC,2418,R_09,0,R_09,2010,00,00,00,-75.320917,39.73109,34,015,00000,289920,41,5022,2026,02,0
NJ,NJ0130,009,NJ0132-002,EAST GREENWICH LIBRARY,535 KINGS HIGHWAY,CLARKSBORO,08020,M,GLOUCESTER,6094233480,BR,NC,3552,R_09,0,R_09,2010,11,00,00,-75.23104,39.799458,34,015,00000,289920,21,5006,2002,01,X
NJ,NJ0131,002,NJ0131-002,JAMES H. JOHNSON MEMORIAL LIBRARY,670 WARD DRIVE,DEPTFORD,08096,6206,GLOUCESTER,6098489149,CE,NC,11253,R_09,0,R_09,2010,00,00,00,-75.139298,39.82484,34,015,00000,289920,21,5011.049805,2010,01,0
NJ,NJ0133,002,NJ0133-002,FRANKLIN TWP. PUB. LIB./FRANKLINVILLE,1584 COLES MILL ROAD,FRANKLINVILLE,08322,2795,GLOUCESTER,6096942833,CE,NC,2400,R_09,0,R_09,2010,00,00,00,-75.078199,39.61726,34,015,00000,289920,23,5017.040039,1024,02,0
NJ,NJ0136,002,NJ0136-002,MONROE TOWNSHIP FREE PUBLIC LIBRARY,306 S. MAIN STREET,WILLIAMSTOWN,08094,1727,GLOUCESTER,6096291212,CE,NC,10800,R_09,0,R_09,2010,00,00,00,-74.992417,39.68392,34,015,81380,289920,21,5016.040039,1006,01,0
NJ,NJ0137,002,NJ0137-002,NEWFIELD PUBLIC LIBRARY,115 CATAWBA AVENUE,NEWFIELD,08344,0037,GLOUCESTER,6096970415,CE,NC,2700,R_09,0,R_09,2010,00,00,00,-75.020871,39.54746,34,015,51390,289920,23,5018,1008,02,0
NJ,NJ0138,002,NJ0138-002,GILL MEMORIAL LIBRARY,145 E. BROAD STREET,PAULSBORO,08066,1296,GLOUCESTER,6094235155,CE,NC,1887,R_09,0,R_09,2010,00,00,00,-75.239502,39.83052,34,015,57150,289920,21,5004,2012,01,0
NJ,NJ0139,002,NJ0139-002,MCCOWAN MEMORIAL LIBRARY,15 PITMAN AVENUE,PITMAN,08071,1135,GLOUCESTER,6095891656,CE,NC,4000,R_09,0,R_09,2010,00,00,00,-75.129371,39.73185,34,015,59070,289920,21,5013.02002,1021,02,0
NJ,NJ0141,002,NJ0141-002,MARGARET E HEGGAN PUBLIC LIBRARY,208 E. HOLLY AVENUE,SEWELL,08080,9338,GLOUCESTER,6095893334,CE,NC,10000,R_09,0,R_09,2010,00,00,00,-75.108098,39.74538,34,015,00000,289920,21,5012.080078,3012,01,0
NJ,NJ0142,002,NJ0142-002,WENONAH FREE PUBLIC LIBRARY,101 E. MANTUA AVENUE,WENONAH,08090,1950,GLOUCESTER,6094686323,CE,NC,2534,R_09,0,R_09,2010,00,00,00,-75.148758,39.79127,34,015,78110,289920,21,5008,1023,01,0
NJ,NJ0143,002,NJ0143-002,WEST DEPTFORD PUBLIC LIBRARY,420 CROWN POINT ROAD,THOROFARE,08086,9598,GLOUCESTER,6098455593,CE,NC,18000,R_09,0,R_09,2010,00,00,00,-75.189938,39.84448,34,015,00000,289920,21,5002.049805,2021,01,0
NJ,NJ0144,002,NJ0144-002,WESTVILLE PUBLIC LIBRARY,1035 BROADWAY,WESTVILLE,08093,1130,GLOUCESTER,6094560357,CE,NC,1356,R_09,0,R_09,2010,00,00,00,-75.134162,39.86157,34,015,80120,289920,21,5001,3009,01,0
NJ,NJ0145,002,NJ0145-002,WOODBURY PUBLIC LIBRARY,33 DELAWARE STREET,WOODBURY,08096,5925,GLOUCESTER,6098452611,CE,NC,11500,R_09,0,R_09,2010,00,00,15,-75.154319,39.83866,34,015,82120,289920,21,5010.029785,1027,01,0
NJ,NJ0146,002,NJ0146-002,BAYONNE FREE PUBLIC LIBRARY,697 AVENUE C,BAYONNE,07002,2806,HUDSON,2018586970,CE,NC,307560,R_09,0,R_09,2010,00,00,00,-74.115222,40.67141,34,017,03580,597924,21,106,1000,13,0
NJ,NJ0146,003,0901A,BRANCH TWO LIBRARY,1055 AVENUE C,BAYONNE,07002,3254,HUDSON,2018586977,BR,CC,-3,U_09,-3,U_09,2010,03,00,00,-74.104255,40.684,34,017,03580,597924,21,101,4000,13,0
NJ,NJ0146,004,0901B,STORY COURT BRANCH,STORY COURT & 4TH ST.,BAYONNE,07002,M,HUDSON,2018586979,BR,CC,-3,U_09,-3,U_09,2010,03,00,00,-74.1292,40.64999,34,017,03580,597924,21,114,3005,13,0
NJ,NJ0147,002,NJ0147-002,HARRISON PUBLIC LIBRARY,415 HARRISON AVENUE,HARRISON,07029,1750,HUDSON,2014832366,CE,NC,-1,U_09,0,R_09,2010,00,00,00,-74.155737,40.74659,34,017,30210,597924,21,139,2003,13,0
NJ,NJ0148,002,NJ0148-002,HOBOKEN PUBLIC LIBRARY,500 PARK AVENUE,HOBOKEN,07030,3906,HUDSON,2014202346,CE,NC,21100,R_09,0,R_09,2010,00,00,00,-74.032102,40.74279,34,017,32250,597924,21,188,2002,13,0
NJ,NJ0149,002,NJ0149-002,JERSEY CITY PUBLIC LIBRARY,472 JERSEY AVENUE,JERSEY CITY,07302,3456,HUDSON,2015474500,CE,CC,82656,R_09,0,R_09,2010,00,00,00,-74.047723,40.71869,34,017,36000,597924,21,37,1005,13,0
NJ,NJ0149,004,0906B,BIBLIOTECA CRIOLLA BRANCH,194 NEWARK AVE.,JERSEY CITY,07302,2725,HUDSON,2015474541,BR,CC,2208,R_09,0,R_09,2010,00,00,00,-74.046179,40.72165,34,017,36000,597924,21,23,2008,13,0
NJ,NJ0149,005,0906C,CLAREMONT BRANCH,291 MARTIN L. KING DR.,JERSEY CITY,07305,3516,HUDSON,2015474555,BR,CC,1950,R_09,0,R_09,2010,00,00,00,-74.081296,40.70893,34,017,36000,597924,21,51,1004,13,0
NJ,NJ0149,006,0906D,FIVE CORNERS BRANCH,678 NEWARK AVE.,JERSEY CITY,07306,2804,HUDSON,2015474543,BR,CC,-1,U_09,0,R_09,2010,00,00,00,-74.058987,40.73447,34,017,36000,597924,21,12.02000046,1008,09,0
NJ,NJ0149,007,0906E,GREENVILLE BRANCH,1841 KENNEDY BLVD.,JERSEY CITY,07305,2106,HUDSON,2015474553,BR,CC,19404,R_09,0,R_09,2010,00,00,00,-74.0916,40.7025,34,017,36000,597924,21,59,5002,10,4
NJ,NJ0149,008,0906F,HUDSON CITY BRANCH,14 ZABRISKIE ST.,JERSEY CITY,07307,2902,HUDSON,2015474556,BR,CC,-1,U_09,0,R_09,2010,00,00,00,-74.050486,40.74563,34,017,36000,597924,21,6,4003,09,0
NJ,NJ0149,009,0906G,LAFAYETTE BRANCH,307 PACIFIC AVE.,JERSEY CITY,07304,3711,HUDSON,2015475017,BR,CC,1625,R_09,0,R_09,2010,00,00,00,-74.062398,40.71163,34,017,36000,597924,21,46,1004,13,0
NJ,NJ0149,010,0906H,MARION BRANCH,1017 WEST SIDE AVE.,JERSEY CITY,07306,6911,HUDSON,2015474552,BR,CC,1574,R_09,0,R_09,2010,00,00,00,-74.07153,40.73416,34,017,36000,597924,21,18,2004,13,0
NJ,NJ0149,011,0906I,MILLER BRANCH,489 BERGEN AVE.,JERSEY CITY,07304,2401,HUDSON,2015474551,BR,CC,18060,R_09,0,R_09,2010,00,00,00,-74.076564,40.71771,34,017,36000,597924,21,42,3002,13,0
NJ,NJ0149,012,0906J,PAVONIA BRANCH,206 PAVONIA AVE.,JERSEY CITY,07302,M,HUDSON,2015474540,BR,CC,3100,R_09,0,R_09,2010,00,00,00,-74.042711,40.72746,34,017,36000,597924,21,16.02000046,1006,13,0
NJ,NJ0149,013,0906L,PEARSALL BRANCH,104 PEARSALL AVE.,JERSEY CITY,07305,3912,HUDSON,2015476557,BR,CC,2100,R_09,0,R_09,2010,00,00,00,-74.092866,40.69335,34,017,36000,597924,21,63,3001,13,0
NJ,NJ0149,014,0906M,WEST BERGEN BRANCH,503 WEST SIDE AVE.,JERSEY CITY,07304,1515,HUDSON,2015474554,BR,CC,2480,R_09,0,R_09,2010,00,00,00,-74.083907,40.71814,34,017,36000,597924,21,40,2006,10,0
NJ,NJ0149,015,0906N,JERSEY CITY BOOKMOBILE,472 JERSEY AVENUE,JERSEY CITY,07302,3456,HUDSON,2015474500,BS,CC,-3,U_09,1,R_09,2010,00,00,00,-74.047723,40.718691,34,017,36000,597924,21,37,1005,13,0
NJ,NJ0150,002,NJ0150-002,KEARNY PUBLIC LIBRARY,318 KEARNY AVENUE,KEARNY,07032,2505,HUDSON,2019982666,CE,NC,18200,R_09,0,R_09,2010,00,00,00,-74.15019,40.7617,34,017,36510,597924,21,130,1005,09,0
NJ,NJ0150,003,0907A,KEARNY BRANCH LIBRARY,659 KEARNY AVENUE,KEARNY,07032,2935,HUDSON,2019912116,BR,NC,1000,R_09,0,R_09,2010,00,00,00,-74.143466,40.77393,34,017,36510,597924,21,125,1009,09,0
NJ,NJ0151,005,NJ0151-005,NORTH BERGEN PUBLIC LIBRARY,8411 BERGENLINE AVENUE,NORTH BERGEN,07047,5051,HUDSON,2018694715,CE,CC,24616,R_09,0,R_09,2010,00,00,00,-74.00451,40.80466,34,017,00000,597924,21,140,4000,09,0
NJ,NJ0152,002,NJ0152-002,SECAUCUS FREE PUBLIC LIBRARY,1379 PATERSON PLANK ROAD,SECAUCUS,07094,3596,HUDSON,2013302083,CE,NC,21000,R_09,0,R_09,2010,00,00,00,-74.058263,40.79305,34,017,66570,597924,21,196,4000,09,0
NJ,NJ0153,002,NJ0153-002,UNION CITY PUBLIC LIBRARY,324 43RD STREET,UNION CITY,07087,5008,HUDSON,2018667500,CE,NC,9392,R_09,0,R_09,2010,00,00,00,-74.022608,40.77718,34,017,74630,597924,21,163,2003,13,0
NJ,NJ0153,003,0910A,UNION CITY BRANCH PUB. LIB.,420 15TH STREET,UNION CITY,07087,4320,HUDSON,2018667503,BR,NC,8776,R_09,0,R_09,2010,00,00,00,-74.035371,40.76131,34,017,74630,597924,21,174,1004,13,0
NJ,NJ0154,002,NJ0154-002,WEEHAWKEN FREE PUBLIC LIBRARY,49 HAUXHURST AVENUE,WEEHAWKEN,07087,6803,HUDSON,2018637823,CE,NC,10000,R_09,0,R_09,2010,00,00,00,-74.022749,40.7692,34,017,00000,597924,21,181,2002,13,0
NJ,NJ0155,002,NJ0155-002,WEST NEW YORK PUBLIC LIBRARY,425 60TH STREET,WEST NEW YORK,07093,2241,HUDSON,2018541028,CE,NC,18000,R_09,0,R_09,2010,00,00,00,-74.01522,40.78824,34,017,79610,597924,21,157,2001,13,0
NJ,NJ0156,002,NJ0156-002,HUNTERDON COUNTY LIBRARY,ROUTE 12,FLEMINGTON,08822,1200,HUNTERDON,2017881444,CE,NC,38000,R_09,0,R_09,2010,00,00,00,-74.858904,40.51322,34,019,23700,130034,21,114,2001,07,4
NJ,NJ0156,004,1000B,NORTH COUNTY BRANCH LIBRARY,93 BEAVER AVENUE,ANNANDALE,08801,M,HUNTERDON,9087306262,BR,NO,22000,R_09,0,R_09,2010,00,00,00,-74.885519,40.64025,34,019,01480,130034,21,110.0100021,1027,07,0
NJ,NJ0156,006,1000E,HUNTERDON COUNTY LIBRARY BOOKMOBILE,ROUTE 12,FLEMINGTON,08822,1200,HUNTERDON,9087881444,BS,NC,-3,U_09,1,R_09,2010,00,00,00,-74.858773,40.513449,34,019,23700,130034,21,114,2001,07,4
NJ,NJ0156,007,1000G,SOUTH COUNTY BRANCH,1108 OLD YORK ROAD,RINGOES,08851,M,HUNTERDON,9087823564,BR,NO,2500,R_09,0,R_09,2010,00,00,00,-74.867874,40.42631,34,019,00000,130034,21,117,3022,12,0
